ENTRY	NAME	FORMULA	EXACT_MASS	MOL_WEIGHT
C05382	Sedoheptulose 7-phosphate; D-Sedoheptulose 7-phosphate; D-altro-Heptulose 7-phosphate; altro-Heptulose 7-phosphate	C7H15O10P	290.0403	290.1618
C05414	all-trans-Phytofluene	C40H62	542.4852	542.9203
C05421	15-cis-Phytoene; Phytoene	C40H64	544.5008	544.9362
C05427	Phytyl diphosphate	C20H42O7P2	456.2406	456.4908
C05430	all-trans-zeta-Carotene	C40H60	540.4695	540.9044
C05431	all-trans-Neurosporene	C40H58	538.4539	538.8885
C05432	Lycopene; all-trans-Lycopene	C40H56	536.4382	536.8726
C05433	alpha-Carotene	C40H56	536.4382	536.8726
C05435	gamma-Carotene	C40H56	536.4382	536.8726
C05442	Stigmasterol	C29H48O	412.3705	412.6908
C05539	N-Acetyl-L-2-amino-6-oxopimelate; L-2-Acetamido-6-oxoheptanedioate; L-2-Acetamido-6-oxopimelate	C9H13NO6	231.0743	231.2026
C05608	4-Hydroxycinnamyl aldehyde; p-Coumaraldehyde	C9H8O2	148.0524	148.1586
C05610	Sinapoyl aldehyde; Sinapaldehyde	C11H12O4	208.0736	208.2106
C05619	5-Hydroxyferulic acid methyl ester	C10H10O5	210.0528	210.1834
C05623	Quercetin 3-O-glucoside; Isoquercitrin; 2-(3,4-Dihidroxyphenyl)-3-(beta-D-glucofuranosyloxy)-5,7-dihydroxy-4H-1-benzopyran-4-one; Isotrifoliin	C21H20O12	464.0955	464.3763
C05625	Rutin; 3-[[6-O-(6-Deoxy-alpha-L-mannopyranosyl)-beta-D-glucopyranosyl]oxy]-2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-4H-1-benzopyran-4-one; Quercetin 3-rutinoside; Rutoside; Phytomelin	C27H30O16	610.1534	610.5175
C05631	Eriodictyol	C15H12O6	288.0634	288.2522
C05766	Uroporphyrinogen I	C40H44N4O16	836.2752	836.7946
C05767	Uroporphyrin I	C40H38N4O16	830.2283	830.7469
C05768	Coproporphyrinogen I	C36H44N4O8	660.3159	660.7566
C05769	Coproporphyrin I	C36H38N4O8	654.269	654.7089
C05770	Coproporphyrin III	C36H38N4O8	654.269	654.7089
C05778	Sirohydrochlorin	C42H46N4O16	862.2909	862.8318
C05781	Oxyhemoglobin	C42H46N4O16	862.2909	862.8318
C05786	(3Z)-Phycocyanobilin	C33H38N4O6	586.2791	586.678
C05787	Bilirubin beta-diglucuronide; Bilirubin-bisglucuronoside	C45H52N4O18	936.3277	936.9104
C05791	D-Urobilinogen	C33H42N4O6	590.3104	590.7098
C05795	D-Urobilin	C33H40N4O6	588.2948	588.6939
C05802	2-Hexaprenyl-6-methoxyphenol	C37H56O2	532.428	532.8393
C05803	2-Hexaprenyl-6-methoxy-1,4-benzoquinone	C37H54O3	546.4073	546.8229
C05804	2-Hexaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	C38H56O3	560.4229	560.8494
C05805	2-Hexaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	C38H56O4	576.4179	576.8488
C05807	2-Polyprenylphenol	C11H14O(C5H8)n	576.4179	576.8488
C05809	3-Octaprenyl-4-hydroxybenzoate; 4-Hydroxy-3-octaprenylbenzoate	C47H70O3	682.5325	683.0569
C05810	2-Octaprenylphenol	C46H70O	638.5427	639.0474
C05811	2-Octaprenyl-6-hydroxyphenol; 3-Octaprenylcatechol	C46H70O2	654.5376	655.0468
C05812	2-Octaprenyl-6-methoxyphenol	C47H72O2	668.5532	669.0734
C05813	2-Octaprenyl-6-methoxy-1,4-benzoquinone	C47H70O3	682.5325	683.0569
C05814	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinone	C48H72O3	696.5481	697.0835
C05815	2-Octaprenyl-3-methyl-5-hydroxy-6-methoxy-1,4-benzoquinone	C48H72O4	712.5431	713.0829
C05817	(1R,6R)-6-Hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate; (1R,6R)-2-Succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate; SHCHC	C11H12O6	240.0634	240.2094
C05818	2-Demethylmenaquinone	C15H14O2(C5H8)n	240.0634	240.2094
C05819	Menaquinol; Reduced menaquinone; Vitamin K2 hydroquinone; Reduced vitamin K2	C16H18O2(C5H8)n	240.0634	240.2094
C05821	Enterochelin; Enterobactin; Tri-(2,3-dihydroxy-N-benzoyl-L-serine)-ester; Tri-(N-(2,3-dihydroxybenzoyl)-L-serine)-ester	C30H27N3O15	669.1442	669.5465
C05837	Glucobrassicin; Indolylmethyl glucosinolate	C16H20N2O9S2	448.061	448.468
C05838	cis-2-Hydroxycinnamate; 2-Coumarinate	C9H8O3	164.0473	164.158
C05839	cis-beta-D-Glucosyl-2-hydroxycinnamate; beta-D-Glucosyl-2-coumarinate	C15H18O8	326.1002	326.2986
C05847	all-trans-Polyprenyl diphosphate; Polyisopentenylpyrophosphate; Polyisopentenyldiphosphate; trans-Polyisopentenyldiphosphate; Polyprenyl diphosphate	C5H12O7P2(C5H8)n	326.1002	326.2986
C05848	4-Hydroxy-3-polyprenylbenzoate	C12H14O3(C5H8)n	326.1002	326.2986
C05849	Vitamin K1 epoxide; (2,3-Epoxyphytyl)menaquinone; 2,3-Epoxy-2,3-dihydro-2-methyl-3-phytyl-1,4-naphthoquinone; 2,3-Epoxyphylloquinone; 1a,7a-Dihydro-1a-methyl-7a-(3,7,11,15-tetramethyl-2-hexadecenyl)-naphth[2,3-b]oxirene-2,7-dione; Phylloquinone oxide; Phylloquinone epoxide; Phylloquinone-2,3-epoxide; Vitamin K1 2,3-epoxide; Vitamin K1 oxide	C31H46O3	466.3447	466.6951
C05851	Coumarin; Coumarine; Cumarin; 2H-1-Benzopyran-2-one; 1,2-Benzopyrone; 2-Propenoic acid, 3-(2-hydroxyphenyl)-, delta-lactone; 5,6-Benzo-2-pyrone; Benzo-alpha-pyrone; cis-o-Coumarinic acid lactone; Coumarinic anhydride; o-Hydroxycinnamic acid lactone; Rattex; Tonka bean camphor	C9H6O2	146.0368	146.1427
C05859	Dehydrodolichol diphosphate; Dehydrodolichyl diphosphate; ditrans,polycis-Polyprenyl diphosphate	C20H36O7P2(C5H8)n	146.0368	146.1427
C05901	Piceatannol; 3,3',4'5-Tetrahydroxystilbene	C14H12O4	244.0736	244.2427
C05903	Kaempferol; 3,4',5,7-Tetrahydroxyflavone; 3,5,7-Trihydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one; 5,7,4'-Trihydroxyflavonol; C.I. 75640; Indigo yellow; Kaempherol; Kempferol; Nimbecetin; Pelargidenolon; Populnetin; Rhamnolutein; Rhamnolutin; Robigenin; Swartziol; Trifolitin	C15H10O6	286.0477	286.2363
C05904	Pelargonidin; 3,5,7-Trihydroxy-2-(4-hydroxyphenyl)benzopyrylium chloride; 3,4',5,7-Tetrahydroxyflavylium chloride; Pelargonidin chloride; Pelargonidol chloride	C15H11O5	271.0606	271.2448
C05905	Cyanidin; 3,3',4',5,7-Pentahydroxyflavylium chloride; Chlorure de 3,3',4',5,7-pentahydroxyflavylium; 3,3',4',5,7-Pentahydroxyflavyliumchlorid; 2-(3,4-Dihydroxyphenyl)-3,5,7-trihydroxy-1-benzopyrylium chloride; 3,3',4',5,7-Pentahydroxy-2-phenylbenzopyrylium chloride; Cyanidin chloride; Cyanidine; Cyanidol; Cyanidol chloride; IdB 1027	C15H11O6	287.0556	287.2442
C05906	Leucocyanidin; 2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,4,5,7-tetrol; 3,3',4,4',5,7-Flavanhexol; 3,4-Cyanidiol; Leucoanthocyanidol; Leucocianidol; Leucocyanidol; Leukocyanidine; Procyanidol; Resivit; 2,3-trans-3,4-cis-Leucocyanidin	C15H14O7	306.074	306.2675
C05908	Delphinidin; 3,5,7-Trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyrylium chloride; Chlorure de 3,5,7-trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyrylium; 3,5,7-Trihydroxy-2-(3,4,5-trihydroxyphenyl)benzopyryliumchlorid; 3,3',4',5,5',7-Hexahydroxy-2-phenylbenzopyrylium chloride; 3,3',4',5,5',7-Hexahydroxyflavylium chloride; Delfinidol chloride; Delphinidin chloride; Delphinidine; Delphinidol; Ephdine; IdB 1056	C15H11O7	303.0505	303.2436
C05909	Leucodelphinidin	C15H14O8	322.0689	322.2669
C05911	Pentahydroxyflavanone; Dihydrotricetin	C15H12O7	304.0583	304.2516
C05912	(3Z)-Phycoerythrobilin	C33H38N4O6	586.2791	586.678
C05913	(3Z)-Phytochromobilin	C33H36N4O6	584.2635	584.6621
C06006	(S)-2-Aceto-2-hydroxybutanoate; (S)-2-Hydroxy-2-ethyl-3-oxobutanoate	C6H10O4	146.0579	146.1412
C06007	(R)-2,3-Dihydroxy-3-methylpentanoate; (R)-2,3-Dihydroxy-3-methylvalerate; (2R,3R)-2,3-Dihydroxy-3-methylpentanoate	C6H12O4	148.0736	148.1571
C06010	(S)-2-Acetolactate; (S)-2-Hydroxy-2-methyl-3-oxobutanoate; (2S)-2-Hydroxy-2-methyl-3-oxobutanoate	C5H8O4	132.0423	132.1146
C06066	4,5-Dihydro-5,5-dimethyl-4-(3-oxobutyl)furan-2(3H)-one	C10H16O3	184.1099	184.2322
C06069	Iridodial; cis-trans-Iridodial	C10H16O2	168.115	168.2328
C06070	Iridotrial; (1S,2R,3S)-2-Formyl-alpha-(hydroxymethylene)-3-methylcyclopentaneacetaldehyde	C10H14O3	182.0943	182.2164
C06071	Deoxyloganin; 7-Deoxyloganin	C17H26O9	374.1577	374.3829
C06074	Myrcene; beta-Myrcene	C10H16	136.1252	136.234
C06082	Abscisate; Abscisic acid; (+)-Abscisic acid; ABA	C15H20O4	264.1362	264.3169
C06083	Tetrahymanol	C30H52O	428.4018	428.7333
C06086	Pimaradiene; Pimara-8(14),15-diene	C20H32	272.2504	272.4681
C06087	Abietate; Abietic acid	C20H30O2	302.2246	302.451
C06088	Aphidicolin	C20H34O4	338.2457	338.4816
C06089	ent-Copalyl diphosphate; (-)-Copalyl diphosphate	C20H36O7P2	450.1936	450.4432
C06090	ent-Kaurene; ent-Kaur-16-ene	C20H32	272.2504	272.4681
C06093	Gibberellin A12 aldehyde	C20H28O3	316.2038	316.4345
C06098	Zeaxanthin	C40H56O2	568.428	568.8714
C06099	d-Limonene; (+)-Limonene; (+)-(R)-Limonene; (+)-(4R)-Limonene	C10H16	136.1252	136.234
C06160	(S)-Norcoclaurine; 6,7-Dihydroxy-(1S)-[(4-hydroxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline	C16H17NO3	271.1208	271.3111
C06161	(S)-Coclaurine; Coclaurine; (S)-1,2,3,4-Tetrahydro-1-[(4-hydroxyphenyl)methyl]-6-methoxy-7-isoquinolinol; 1-(p-Hydroxybenzyl)-6-methoxy-7-hydroxy-1,2,3,4-tetrahydroisoquinoline	C17H19NO3	285.1365	285.3377
C06163	(S)-cis-N-Methylstylopine	C20H20NO4	338.1392	338.3771
C06165	Macarpine	C22H18NO6	392.1134	392.3814
C06167	1,2-Dehydroreticuline; 1,2-Dehydroreticulinium; 3,4-Dihydro-7-hydroxy-1-[(3-hydroxy-4-methoxyphenyl)methyl]-6-methoxy-2-(methyl-14C)-isoquinolinium	C19H22NO4	328.1549	328.3823
C06171	Codeinone; (5alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-one	C18H19NO3	297.1365	297.3484
C06172	Neopinone	C18H19NO3	297.1365	297.3484
C06173	Thebaine	C19H21NO3	311.1521	311.3749
C06174	Codeine; (5alpha,6alpha)-7,8-Didehydro-4,5-epoxy-3-methoxy-17-methylmorphinan-6-ol	C18H21NO3	299.1521	299.3642
C06175	Oripavine	C18H19NO3	297.1365	297.3484
C06176	Senecionine	C18H25NO5	335.1733	335.3948
C06177	Retronecine	C8H13NO2	155.0946	155.1943
C06178	1-Methylpyrrolinium; 1-Methyl-Delta(1)-pyrrolinium	C5H10N	84.0813	84.1396
C06179	Hygrine; (+)-Hygrine	C8H15NO	141.1154	141.2108
C06180	Anabasine	C10H14N2	162.1157	162.2316
C06181	Piperideine; 1-Piperideine	C5H9N	83.0735	83.1317
C06182	Pelletierine	C8H15NO	141.1154	141.2108
C06183	L-(+)-Anaferine; Anapheline	C13H24N2O	224.1889	224.3425
C06184	N-Methylpelletierine	C9H17NO	155.131	155.2374
C06185	Slaframine; (-)-Slaframine	C10H18N2O2	198.1368	198.2621
C06304	(+)-Camphene; (+)-Comphene	C10H16	136.1252	136.234
C06307	(-)-beta-Pinene; (1S,5S)-6,6-Dimethyl-2-methylenebicyclo[3.1.1]heptane	C10H16	136.1252	136.234
C06308	(-)-alpha-Pinene; (1S,5S)-2,6,6-Trimethylbicyclo[3.1.1]hept-2-ene	C10H16	136.1252	136.234
C06309	Diplopterol; 22-Hopanol; Hopan-22-ol	C30H52O	428.4018	428.7333
C06366	sym-Homospermidine; Homospermidine	C8H21N3	159.1735	159.2724
C06394	delta-Cadinene; (+)-delta-Cadinene	C15H24	204.1878	204.3511
C06400	1-alpha-D-[(1->4)-alpha-D-Glucosyl](n-1)-alpha-D-glucopyranoside; 4-alpha-D-(1,4-alpha-D-Glucanosyl)n trehalose; Maltooligosyltrehalose	C12H22O11(C6H10O5)n	204.1878	204.3511
C06427	(9Z,12Z,15Z)-Octadecatrienoic acid; alpha-Linolenic acid; 9,12,15-Octadecatrienoic acid; Linolenate; alpha-Linolenate	C18H30O2	278.2246	278.4296
C06516	(R)-Norreticuline; N-Norreticuline	C18H21NO4	315.1471	315.3636
C06517	(S)-6-O-Methylnorlaudanosoline; (S)-3'-Hydroxycoclaurine	C17H19NO4	301.1314	301.3371
C06520	(S)-Norreticuline	C18H21NO4	315.1471	315.3636
C06521	Cuscohygrine; Cuskhygrine	C13H24N2O	224.1889	224.3425
C06522	Strychnine	C21H22N2O2	334.1681	334.4116
C06533	Papaverine	C20H21NO4	339.1471	339.385
C06535	Physostigmine; Eserine	C15H21N3O2	275.1634	275.3461
C06542	Ajmaline	C20H26N2O2	326.1994	326.4326
C06547	Ethylene	C2H4	28.0313	28.0532
C06561	Naringenin chalcone; 2',4,4',6'-Tetrahydroxychalcone; Isosalipurpol; Chalconaringenin	C15H12O5	272.0685	272.2528
C06562	(+)-Catechin; D-Catechin; Cyanidanol; (2R-trans)-2-(3,4-Dihydroxyphenyl)-3,4-dihydro-2H-1-benzopyran-3,5,7-triol; (2R,3S)-Catechin; (2R,3S)-(+)-Catechin; Cianidanol	C15H14O6	290.079	290.2681
C06563	Genistein; 5,7,4'-Trihydroxyisoflavone	C15H10O5	270.0528	270.2369
C06769	Vibriobactin	C35H39N5O11	705.2646	705.7111
C06866	Capsaicin	C18H27NO3	305.1991	305.4119
C07130	Theophylline; 1,3-Dimethylxanthine	C7H8N4O2	180.0647	180.164
C07201	Vinblastine	C46H58N4O9	810.4204	810.9741
C07204	Vincristine; 22-Oxovincaleukoblastine	C46H56N4O10	824.3996	824.9576
C07303	4-Hydroxy-3-methoxyphenyl-beta-hydroxypropanoyl-CoA; 4-Hydroxy-3-methoxyphenyl-beta-hydroxypropionyl-CoA; 3-Hydroxy-3-(4-hydroxy-3-methoxyphenyl)propionyl-CoA	C31H46N7O20P3S	961.1731	961.7181
C07394	Paclitaxel	C47H51NO14	853.331	853.9061
C07474	Pilocarpine	C11H16N2O2	208.1212	208.2569
C07475	Lobeline; (-)-Lobeline	C22H27NO2	337.2042	337.4553
C07480	Theobromine; 3,7-Dimethylxanthine	C7H8N4O2	180.0647	180.164
C07481	Caffeine; 1,3,7-Trimethylxanthine	C8H10N4O2	194.0804	194.1906
C07544	Ergotamine	C33H35N5O5	581.2638	581.6615
C07592	Colchicine	C22H25NO6	399.1682	399.437
C07593	Rotenone	C23H22O6	394.1416	394.4172
C07601	Ginkgolide A	C20H24O9	408.142	408.3992
C07667	Gossypol	C30H30O8	518.1941	518.5544
C08262	3-Methylbutanoic acid; Isovaleric acid; Isovalerate	C5H10O2	102.0681	102.1317
C08325	Amygdalin; (R)-Amygdalin; (R)-Amygdaloside; (R)-Laenitrile	C20H27NO11	457.1584	457.4285
C08334	Lotaustralin	C11H19NO6	261.1212	261.2717
C08401	Glucoberteroin; 5-Methylthiopentyl glucosinolate	C13H25NO9S3	435.0691	435.5339
C08407	Glucocochlearin; 1-Methylpropyl glucosinolate	C11H21NO9S2	375.0658	375.4157
C08409	Glucoerucin; 4-Methylthiobutyl glucosinolate	C12H23NO9S3	421.0535	421.5073
C08412	Glucoiberverin; 3-Methylthiopropyl glucosinolate	C11H21NO9S3	407.0378	407.4807
C08417	Gluconasturtiin; 2-Phenylethyl glucosinolate	C15H21NO9S2	423.0658	423.4585
C08418	Glucoputranjivin; 1-Methylethyl glucosinolate	C10H19NO9S2	361.0501	361.3892
C08426	Sinalbin; p-Hydroxybenzyl glucosinolate	C14H19NO10S2	425.045	425.4314
C08491	(-)-Jasmonic acid; Jasmonic acid; {(1R,2R)-3-Oxo-2-[(Z)pent-2-enyl]cyclopent-2-enyl}acetic acid; Jasmonate; (-)-Jasmonate	C12H18O3	210.1256	210.2695
C08492	3-Hexenol; Leaf alcohol; 3-Hexen-1-ol; (3Z)-3-Hexen-1-ol; cis-3-Hexen-1-ol; (3Z)-Hex-3-en-1-ol	C6H12O	100.0888	100.1589
C08526	Galanthamine; Galantamine	C17H21NO3	287.1521	287.3535
C08538	Betalamic acid	C9H9NO5	211.0481	211.1715
C08539	Betanidin; (2S)-4-[2-[(2S)-2-Carboxy-2,3-dihydro-5,6-dihydroxy-1H-indol-1-yl]ethenyl]-2,3-dihydro-2,6-pyridinedicarboxylic acid	C18H16N2O8	388.0907	388.3282
C08540	Betanin	C24H26N2O13	550.1435	550.4688
C08543	Dopaxanthin	C18H18N2O8	390.1063	390.3441
C08557	Miraxanthin-V	C17H18N2O6	346.1165	346.3346
C08565	Portulacaxanthin II	C18H18N2O7	374.1114	374.3447
C08579	Antheraxanthin	C40H56O3	584.4229	584.8708
C08586	delta-Carotene	C40H56	536.4382	536.8726
C08590	Zeinoxanthin; 3-Hydroxy-alpha-carotene; (3R,6'R)-beta,epsilon-Caroten-3-ol	C40H56O	552.4331	552.872
C08591	beta-Cryptoxanthin	C40H56O	552.4331	552.872
C08601	Lutein; Xanthophyll	C40H56O2	568.428	568.8714
C08606	Neoxanthin; all-trans-Neoxanthin	C40H56O4	600.4179	600.8702
C08614	Violaxanthin; all-trans-Violaxanthin	C40H56O4	600.4179	600.8702
C08616	beta-Amyrin; beta-Amyrenol	C30H50O	426.3862	426.7174
C08627	Hopane-29-acetate	C32H54O2	470.4124	470.77
C08628	Lupeol	C30H50O	426.3862	426.7174
C08637	Taraxerol	C30H50O	426.3862	426.7174
C08650	Isoliquiritigenin	C15H12O4	256.0736	256.2534
C08814	Brassinolide	C28H48O6	480.3451	480.6771
C08821	Isofucosterol; Delta5-Avenasterol	C29H48O	412.3705	412.6908
C08830	24-Methylenecycloartanol; 9,19-Cyclolanostan-3-o1, 24-methylene-, (3beta)-	C31H52O	440.4018	440.744
C09024	Ajmalicine; Raubasine	C21H24N2O3	352.1787	352.4269
C09060	Angelicin; Isopsoralen	C11H6O3	186.0317	186.1635
C09092	Ferruginol; Abieta-8,11,13-trien-12-ol	C20H30O	286.2297	286.4516
C09094	Geranylgeraniol; 2,6,10,14-Hexadecatetraen-1-ol, 3,7,11,15-tetramethyl-	C20H34O	290.261	290.4834
C09107	Catharanthine	C21H24N2O2	336.1838	336.4275
C09118	Isopimaric acid	C20H30O2	302.2246	302.451
C09183	Sclareol; (13R)-Labd-14-ene-8alpha,13-diol	C20H36O2	308.2715	308.4986
C09189	Stevioside	C38H60O18	804.378	804.8722
C09190	Strigol	C19H22O6	346.1416	346.3744
C09239	Sarpagine	C19H22N2O2	310.1681	310.3902
C09241	Serpentine; Serpentine (alkaloid)	C21H20N2O3	348.1474	348.3951
C09244	Tabersonine	C21H24N2O2	336.1838	336.4275
C09305	Psoralen; Ficusin	C11H6O3	186.0317	186.1635
C09315	Umbelliferone; 7-Hydroxycoumarin	C9H6O3	162.0317	162.1421
C09320	Afzelechin; 3,5,7,4'-Tetrahydroxyflavan	C15H14O5	274.0841	274.2687
C09382	Costunolide; (+)-Costunolide	C15H20O2	232.1463	232.3181
C09390	Cephaeline	C28H38N2O4	466.2832	466.6123
C09421	Emetine	C29H40N2O4	480.2988	480.6389
C09581	Magnoflorine; (S)-Magnoflorine	C20H24NO4	342.1705	342.4089
C09629	beta-Caryophyllene; Caryophyllene; (-)-beta-Caryophyllene	C15H24	204.1878	204.3511
C09665	alpha-Farnesene; (3E,6E)-alpha-Farnesene	C15H24	204.1878	204.3511
C09723	beta-Selinene	C15H24	204.1878	204.3511
C09727	(-)-Epicatechin	C15H14O6	290.079	290.2681
C09737	Solavetivone	C15H22O	218.1671	218.3346
C09762	Liquiritigenin; 7,4'-Dihydroxyflavanone	C15H12O4	256.0736	256.2534
C09769	Asperuloside	C18H22O11	414.1162	414.3607
C09782	Gentiopicrin; Gentiopicroside	C16H20O9	356.1107	356.3246
C09839	Car-3-ene; (-)-3-Carene	C10H16	136.1252	136.234
C09844	1,8-Cineole; 1,8-Cineol; Eucalyptol	C10H18O	154.1358	154.2493
C09847	cis-Citral; Neral	C10H16O	152.1201	152.2334
C09848	(R)-(+)-Citronellal	C10H18O	154.1358	154.2493
C09849	beta-Citronellol; (R)-(+)-Citronellol	C10H20O	156.1514	156.2652
C09880	alpha-Pinene	C10H16	136.1252	136.234
C09893	Pulegone; (+)-Pulegone	C10H16O	152.1201	152.2334
C09910	Actinidine; (-)-Actinidine	C10H13N	147.1048	147.2169
C09987	beta-Skytanthine	C11H21N	167.1674	167.2911
C10126	Anatabine; (-)-Anatabine	C10H12N2	160.1	160.2157
C10157	Lobelanine	C22H25NO2	335.1885	335.4394
C10200	Anhydroglycinol; 3,9-Dihydroxypterocarpen	C15H10O4	254.0579	254.2375
C10205	Coumestrol	C15H8O5	268.0372	268.221
C10208	Daidzein	C15H10O4	254.0579	254.2375
C10434	5-O-Caffeoylshikimic acid	C16H16O8	336.0845	336.2934
C10443	Curcumin; Kacha haldi	C21H20O6	368.126	368.3799
C10462	[6]-Gingerol; (S)-(+)-[6]Gingerol; 6-Gingerol	C17H26O4	294.1831	294.3859
C10503	Medicarpin; (-)-Medicarpin	C16H14O4	270.0892	270.28
C10516	Pisatin; (+)-Pisatin	C17H14O6	314.079	314.2895
C10522	Pseudobaptigenin	C16H10O5	282.0528	282.2476
C10632	Acronycine; Acronine	C20H19NO3	321.1365	321.3698
C10682	Matairesinol; (-)-Matairesinol	C20H22O6	358.1416	358.3851
C10722	Melicopicine	C18H19NO5	329.1263	329.3472
C10738	Rutacridone	C19H17NO3	307.1208	307.3432
C10763	Cytisine	C11H14N2O	190.1106	190.2417
C10773	Lupinine	C10H19NO	169.1467	169.264
C10783	(-)-Sparteine; Sparteine	C15H26N2	234.2096	234.3803
C10793	Geranylhydroquinone	C16H22O2	246.162	246.3447
C10860	Littorine	C17H23NO3	289.1678	289.3694
C10865	Pseudopelletierine	C9H15NO	153.1154	153.2215
C10874	Podophyllotoxin	C22H22O8	414.1315	414.4053
C10886	Steganacin; (-)-Steganacin	C24H24O9	456.142	456.442
C10945	Caffeic aldehyde; 3,4-Dihydroxycinnamaldehyde; Caffeyl aldehyde	C9H8O3	164.0473	164.158
C11130	3-Hydroxyindolin-2-one; 1,3-Dihydro-3-hydroxy-2H-indol-2-one; Dioxindole	C8H7NO2	149.0477	149.1467
C11242	Bacteriochlorophyll a	C55H74MgN4O6	910.5459	911.5043
C11250	Demecolcine; Colcemid	C21H25NO5	371.1733	371.4269
C11359	(-)-Hygrine	C8H15NO	141.1154	141.2108
C11383	(+)-(S)-Carvone; Carvol; (+)-Carvone; Carvone	C10H14O	150.1045	150.2176
C11388	(-)-Linalool; (R)-(-)-Linalool; (3R)-Linalool	C10H18O	154.1358	154.2493
C11389	(+)-Linalool; (S)-(+)-Linalool; (3S)-Linalool	C10H18O	154.1358	154.2493
C11393	(-)-alpha-Terpineol; (L)-alpha-Terpineol	C10H18O	154.1358	154.2493
C11409	(+)-trans-Carveol; (4S,6R)-trans-Carveol	C10H16O	152.1201	152.2334
C11434	2-C-Methyl-D-erythritol 4-phosphate	C5H13O7P	216.0399	216.1263
C11435	4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H25N3O14P2	521.0812	521.3075
C11436	2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol	C14H26N3O17P3	601.0475	601.2874
C11437	1-Deoxy-D-xylulose 5-phosphate	C5H11O7P	214.0242	214.1104
C11453	2-C-Methyl-D-erythritol 2,4-cyclodiphosphate; 3-Methyl-1,2,3,4-tetrahydroxybutane-1,3-cyclic bisphosphate	C5H12O9P2	277.9957	278.0909
C11508	4alpha-Methyl-5alpha-ergosta-8,14,24(28)-trien-3beta-ol; Delta8,14 -Sterol	C29H46O	410.3549	410.6749
C11512	Methyl jasmonate; (-)-Methyl jasmonate	C13H20O3	224.1412	224.2961
C11522	24-Methylenelophenol; 4-alpha-Methyl-5-alpha-ergosta-7,24-dien-3-beta-ol	C29H48O	412.3705	412.6908
C11523	24-Ethylidenelophenol; alpha1-Sitosterol; 4-alpha-Methyl-5-alpha-stigmasta-7,Z-24-dien-3-beta-ol; (Z)-24-Ethylidenelophenol	C30H50O	426.3862	426.7174
C11630	15,16-Dihydrobiliverdin; 15,16-Dihydrobiliverdin IXalpha; 15,16-Dihydrobiliverdin ixa	C33H36N4O6	584.2635	584.6621
C11632	Polyneuridine aldehyde	C21H22N2O3	350.163	350.411
C11633	16-Epivellosimine	C19H20N2O	292.1576	292.3749
C11634	Vellosimine	C19H20N2O	292.1576	292.3749
C11635	10-Deoxysarpagine; Sarpagan-17-ol	C19H22N2O	294.1732	294.3908
C11636	7-Deoxyloganate	C16H24O9	360.142	360.3564
C11641	3',4'-Anhydrovinblastine	C46H56N4O8	792.4098	792.9588
C11642	19-Hydroxytabersonine	C21H24N2O3	352.1787	352.4269
C11672	10-Deoxygeniposidic acid	C16H22O9	358.1264	358.3405
C11673	Geniposidic acid	C16H22O10	374.1213	374.3399
C11676	Lochnericine	C21H24N2O3	352.1787	352.4269
C11677	Horhammericine	C21H24N2O4	368.1736	368.4263
C11680	Cathenamine	C21H22N2O3	350.163	350.411
C11681	19-epi-Cathenamine	C21H22N2O3	350.163	350.411
C11682	Tetrahydroalstonine	C21H24N2O3	352.1787	352.4269
C11683	19-epi-Ajmalicine	C21H24N2O3	352.1787	352.4269
C11691	Stemmadenine	C21H26N2O3	354.1943	354.4427
C11700	10-Deacetylbaccatin III	C29H36O10	544.2308	544.5901
C11783	Minovincinine	C21H26N2O3	354.1943	354.4427
C11784	Echitovenine	C23H28N2O4	396.2049	396.4794
C11807	Vinorine	C21H22N2O2	334.1681	334.4116
C11808	1,2-Dihydrovomilenine; 2-beta-(R)-1,2-Dihydrovomilenine	C21H24N2O3	352.1787	352.4269
C11809	17-O-Acetylnorajmaline	C21H26N2O3	354.1943	354.4427
C11810	Norajmaline	C19H24N2O2	312.1838	312.4061
C11811	1-Hydroxy-2-methyl-2-butenyl 4-diphosphate; (E)-4-Hydroxy-3-methyl-but-2-enyl diphosphate; (E)-4-Hydroxy-3-methylbut-2-en-1-yl diphosphate	C5H12O8P2	262.0007	262.0915
C11812	Lochnerinine	C22H26N2O4	382.1893	382.4528
C11816	Protoemetine	C19H27NO3	317.1991	317.4226
